place_id,lat,lng,name,location
2266,51.05775644,3.278667927,Apropos,Wynghene
2267,41.07441228,-85.24575829,QuikStop Oilube,"Fort Wayne, IN"
2268,34.93163548,-120.4365083,Del Taco,"Santa Maria, CA"
2269,43.1084714,-77.544626,Hess,"Rochester, NY"
2270,45.58457898,-73.462298,TelcoBridges Inc  ,De la Broquerie
2271,47.05518385,-122.8416912,Emily's House,"Olympia, WA"
2272,38.80231906,-104.8190227,Veda,"Colorado Springs, CO"
2273,18.31760158,-64.85560457,Nazareth Bay,null
2274,19.16402887,-99.16309918,Caba\\u00f1a Gallo de Oro,Mexico City
2275,-38.4486307,145.2390455,Euphoria Gallery Cafe,"Cowes, Victoria"
2276,21.30172974,-157.850908,Honolulu Club,"Honolulu, HI"
2277,42.60714418,-82.97216823,Kelly's Irish Pub on the Eastside,"Clinton, MI"
2278,29.11336482,-110.9531862,Never\\u00eda El Patio,"Jes\\u00fas Garc\\u00eda, Sonora"
2279,48.28894664,-122.6489044,Frasiers,"Oak Harbor, WA"
2280,-38.44799127,145.2390667,Kristos Chicken Shop,"Cowes, Victoria"
2281,33.960539,-98.51323067,Food Barn,"Wichita Falls, TX"
2282,14.67807073,121.0837877,Mercury Drug,Quezon City
2283,47.16539861,8.29028964,Coop Pronto,Hochdorf
2284,53.06837652,8.610172767,Dr. med. vet. L\\u00fchrs,Ganderkesee
2285,46.02383164,15.89985609,Pekarnica Katarina,null
2286,51.45269023,-1.997779483,ExceptionVAR,null
2287,54.23276516,-1.34194203,Wetherspoons,Thirsk
2288,52.53894858,13.41473579,Berlin on Bike ,Berlin
2289,35.64101877,-91.18943397,ASU-Newport Walton Hall,"Newport, AR"
2290,33.23600889,-87.57787406,"William M Colburn, PC","Northport, AL"
2291,46.14372291,7.978069782,"Schatzibar, Weissmiesh\\u00fctten",Saas Grund
2292,36.60326379,-4.541634321,Carrefour Market,Benalm\\u00e1dena
2293,45.36341265,-84.95518648,Sheridan Elementary   ,"Petoskey, MI"
2294,64.75198992,20.9522903,Pompei,Skelleftea
2295,45.7346954,16.01055622,Odra,Zagreb
2296,45.73480024,16.01101756,Odra - \\u017deljezni\\u010dka stanica,Zagreb
2297,50.90421232,6.948836119,Me1ster's Home,Cologne
2298,46.0194562,7.74958068,Valtournache,Zermatt
2299,41.05762076,-74.14370298,Tawara Japanese Restaurant,"Ramsey, NJ"
2300,34.30296692,-83.84599332,Centennial Elementary School,"Gainesville, GA"
2301,43.25741664,5.394641161,Le palais d'Asie,Marseille
2302,43.25877228,5.394034982,O'Brady's,Marseille
2303,45.22213762,-75.69538354,Subway,Ottawa
2304,34.985033,-82.27350248,Lake Cunningham,"Greer, SC"
2305,53.57158902,9.701253622,Hotel Senator Marina,Wedel
2306,29.23607072,-81.06692223,Neighbor's Pizza,"Daytona Beach, FL"
2307,50.96066405,3.627380017,Apotheek Vandekerckhove,Nazareth
2308,44.50822986,-73.13337819,Pizza Hut,"Essex Junction, VT"
2309,55.5931307,13.01485058,Sofie Karlssons apartment,Malmo
2310,31.44133637,-100.4669454,ASU University Center,"San Angelo, TX"
2311,50.94119369,5.13033908,Frituur - 't Frituurtje,Herck-la-Ville
2312,50.45117717,-104.6039704,Bushwakker Brewing Company,Regina
2313,39.98270572,-74.8085574,Classic Cars Nissan,"Lumberton, NJ"
2314,29.49044907,-98.71643108,Genghis Grill,"San Antonio, TX"
2315,35.17439669,33.36730664,Hamam Omerye,null
2316,42.32721894,-85.24348735,Goodrich W Columbia 7,"Springfield, MI"
2317,35.41068605,-80.58436275,Old Courthouse Theater,"Concord, NC"
2318,60.26578698,5.358405833,Thomas Nesses Place,Fana
2319,32.89442072,-117.1342048,That's Amore Pizza,"San Diego, CA"
2320,37.53962627,-75.82196116,Fresh Pride,"Exmore, VA"
2321,36.23048938,-115.1615311,Family Friendly Medical Care,"Las Vegas, NV"
2322,38.2987765,-85.55509695,US Bank (in Meijer),"Louisville, KY"
2323,36.79435405,-76.16967201,Koi Sushi,"Virginia Beach, VA"
2324,39.446911,-119.7734014,Audi Reno,"Reno, NV"
2325,43.86920667,-79.36215302,CIBC,Markham
2326,35.14641535,-85.19513565,Holiday Bowl,"Chattanooga, TN"
2327,33.97379433,-118.0324745,Wellness Center,"Whittier, CA"
2328,44.56523895,-123.2576447,Terzo,"Corvallis, OR"
2329,30.50418813,-97.73059637,Five Cat House,"Round Rock, TX"
2330,47.59768345,-122.2037808,Gramps and Mamie's,"Bellevue, WA"
2331,25.66256099,-100.3579444,George,"Garza Garc\\u00eda, Nuevo Leon"
2332,39.22236448,-120.0717759,6615 Catalpa Cabin,CA
2333,40.77824348,21.2564606,Chale Tottis,Dytiki Makedonia
2334,43.2565962,5.405777693,CNRS,Marseille
2335,43.27220602,5.40063858,McDonald's Schloesing,Marseille
2336,43.30590427,5.391089916,Lyc\\u00e9e Staint Charles,Marseille
2337,51.54811368,6.573501517,Ballkontakt,Rheinberg
2338,43.2656907,5.393879414,Renault Michelet,Marseille
2339,43.26514382,5.391803384,B\\u00e9b\\u00e9 9,Marseille
2340,43.26157334,5.386304855,Lyc\\u00e9e Daumier,Marseille
2341,36.5991287,-4.533408621,Lorca,Benalm\\u00e1dena
2342,53.27284693,-9.05272382,McDonald's,Galway
2343,50.96180409,7.98206412,China Imbiss Wok,Kreuzthal
2344,3.40573415,101.5561198,?????????Chinese Restaurant,null
2345,60.14259928,16.17133408,M\\u00e5rtas @ K\\u00f6pmangatan,Avesta
2346,52.23521164,-0.898888707,Home Bargains,null
2347,47.85756658,11.52749027,Skilift Peretshofen,Dietramszell
2348,35.30834525,-80.5142858,Concord Speedway,"Concord, NC"
2349,54.64673942,-5.6584506,Subway Bloomfields,Six Road Ends
2350,36.79474066,-76.16670012,Rite Aid,"Virginia Beach, VA"
2351,32.78460677,-80.00438957,Baker Motors,"Charleston, SC"
2352,35.90525178,-79.95565922,Hampton Inn,"Archdale, NC"
2353,50.59263396,-1.21320915,Ocean View House,Ventnor
2354,40.74350166,-96.70502901,Swanson's TaeKwonDo,"Lincoln, NE"
2355,43.08979862,-77.52001652,Pittsford Rec,"Pittsford, NY"
2356,43.08979862,-77.52001652,Pittsford Nautilus,"Pittsford, NY"
2357,43.0898101,-77.52003602,Spiegel Community Center,"Pittsford, NY"
2358,43.08843918,-77.52272982,Sutherland High School,"Pittsford, NY"
2359,43.2540098,5.394544601,??ric Maurin,null
2360,43.08874532,-77.53601783,Pittsford Park -- South Lodge,"Pittsford, NY"
2361,43.08941615,-77.53575835,Pittsford Park -- North Lodge,"Pittsford, NY"
2362,43.08983133,-77.54101982,Pittsford Rowing Center,"Pittsford, NY"
2363,43.08983133,-77.54101982,Warren Boathouse--Pittsford Crew,"Pittsford, NY"
2364,43.08699762,-77.54514303,Pittsford Federal Credit Union,"Pittsford, NY"
2365,25.79532307,-80.2390339,Neat Stuff,"Miami, FL"
2366,25.79532307,-80.2390339,Neat Stuff,"Miami, FL"
2367,43.08624518,-77.54393227,Crystal Barn Restaraunt,"Pittsford, NY"
2368,56.84545746,15.7611537,Orrefors,null
2369,43.08658715,-77.54201108,West Brook Building,"Pittsford, NY"
2370,43.08506537,-77.53934272,Pittsford Ambulance,"Pittsford, NY"
2371,41.93711168,-88.11992397,Aldi,"Carol Stream, IL"
2372,43.08446802,-77.50865918,Bob Ford Fields,"Pittsford, NY"
2373,43.08540175,-77.50958178,Bob Ford -- Field A,"Pittsford, NY"
2374,36.5086035,-4.886464477,Cibercafe,Marbella
2375,38.27583997,-85.59996238,Westport Middle School / Library,"Lyndon, KY"
2376,36.79472348,-76.16508007,Food Lion,"Virginia Beach, VA"
2377,28.7082451,-81.27171535,Central Florida Scottish Games,"Winter Springs, FL"
2378,36.79485235,-76.16452217,GameStop,"Virginia Beach, VA"
2379,36.79466334,-76.16563797,GNC,"Virginia Beach, VA"
2380,36.79467193,-76.16586328,Kempsville Florist,"Virginia Beach, VA"
2381,36.79421658,-76.16652846,AAAA Self Storage,"Virginia Beach, VA"
2382,36.79691428,-76.17356658,Firehouse Subs,"Virginia Beach, VA"
2383,36.80110671,-76.17547631,Tasty Korean BBQ,"Virginia Beach, VA"
2384,36.80114107,-76.17559433,Hair Cuttery,"Virginia Beach, VA"
2385,36.80094348,-76.1753583,17th Street Surf Shop,"Virginia Beach, VA"
2386,49.4865834,9.81987834,Kaufland,Igersheim
2387,36.80124416,-76.1756587,Payless ShoeSource,"Virginia Beach, VA"
2388,36.8000758,-76.17533684,Fashion Bug Plus,"Virginia Beach, VA"
2389,36.80078885,-76.17520809,Pulcinella,"Virginia Beach, VA"
2390,36.80068576,-76.17520809,Best Cuts,"Virginia Beach, VA"
2391,36.79984385,-76.17574453,Ciao Bella Hair Designs,"Virginia Beach, VA"
2392,42.98833466,-88.23740387,Murf's Frozen Custard,"Waukesha, WI"
2393,36.79992976,-76.17560506,Quiznos,"Virginia Beach, VA"
2394,36.79974935,-76.17589474,Rite Aid,"Virginia Beach, VA"
2395,36.09176108,-80.22766772,"Kenneth R. Williams Auditorium, WSSU","Winston-Salem, NC"
2396,36.80048817,-76.17920995,Subway,"Virginia Beach, VA"
2397,41.4967809,-82.06389441,Spevock's Nautical Lanes,OH
2398,39.05237597,-94.68064293,Phillips 66,"Kansas City, KS"
2399,38.982586,-84.620194,Chipotle,"Florence, KY"
2400,43.03363903,-77.44068503,Michaels,"Victor, NY"
2401,48.23123528,16.35738227,Homebase,Vienna
2402,45.55960217,-122.8632818,Fifth & Main Studio HQ,"Portland, OR"
2403,43.42400222,-70.76257582,Magnolias,"Sanford, ME"
2404,38.99517415,-110.1537887,Shady Acres Laundromat,"Green River, UT"
2405,32.51866808,-92.10436542,Popeyes Chicken,"Monroe, LA"
2406,32.53797638,-92.10403918,RiteAid,"Monroe, LA"
2407,42.50190846,-70.85643053,Flagship Travel,"Marblehead, MA"
2408,44.29456535,-94.45939535,flandrau state park,"New Ulm, MN"
2409,46.70689916,6.52221184,Le Gaulois,Agiez
2410,38.87618541,-77.35447913,Vans,"Oakton, VA"
2411,38.74383485,-93.56522423,Knob Noster Middle School,"Knob Noster, MO"
2412,42.59638384,-83.90110731,Los Tres Amigos,"Howell, MI"
2413,53.74263542,9.643953983,Samos,Elmshorn
2414,43.89538427,-79.26369863,No Frills,Markham
2415,34.0861092,-118.3439314,Chop Chop,"Los Angeles, CA"
2416,42.02478173,-91.69635773,Twin Pines,"Cedar Rapids, IA"
2417,38.81413048,-90.34397835,St. Sabina Church & School,"Florissant, MO"
2418,42.6035991,-71.60606657,Bob's Tavern,"Groton, MA"
2419,42.03430918,-91.69797077,Hills Bank and Trust,"Hiawatha, IA"
2420,47.83771055,16.55257499,Cebu,Stadt Eisenstadt
2421,46.43265708,6.93661825,SHMS,null
2422,46.43357088,6.940565067,A Capell' Art,null
2423,32.10289934,-110.7751615,Checker Auto Parts,"Tucson, AZ"
2424,32.10233952,-110.7749868,Sports Buzz Haircuts,"Tucson, AZ"
2425,32.1038236,-110.7745362,Brueggers Bagels,"Tucson, AZ"
2426,42.03256791,-91.6685164,European Motors,"Cedar Rapids, IA"
2427,32.1038236,-110.7745362,Baskin Robbins,"Tucson, AZ"
2428,29.64009653,-82.61176078,Dave & Jessi's House,"Newberry, FL"
2429,-38.44876819,145.2396101,Anything Goes,"Cowes, Victoria"
2430,47.86979932,-122.0097332,The Chocolate Moose,"Monroe, WA"
2431,-38.44811235,145.2392302,Onebyone Wakeboarding Shop,"Cowes, Victoria"
2432,-38.44811357,145.2397136,Isle Of Wight Pub,"Cowes, Victoria"
2433,-38.44810253,145.2404796,The Continental Motel,"Cowes, Victoria"
2434,-38.44808977,145.241935,Erehwon Park ,"Cowes, Victoria"
2435,24.04734638,-109.9883081,"Baja Joe's, La Ventana, Mexico",Baja California Sur
2436,1.28834021,103.8640034,Boon Tong Kee,null
2437,43.10354537,-77.48593232,Speedy Lube,"East Rochester, NY"
2438,43.10346145,-77.48537955,Papa John's Pizza,"East Rochester, NY"
2439,43.10265618,-77.48180998,The Lobster Trap,"East Rochester, NY"
2440,-37.89859009,145.225563,Caribbean Rollerama,"Melbourne, Victoria"
2441,41.68655586,-85.97348989,Brownstone,"Elkhart, IN"
2442,29.12551995,-110.9613235,Asadero Taco Real,"Hermosillo, Sonora"
2443,-33.90383213,151.1431078,Gladstone Hotel,"Sydney, New South Wales"
2444,48.11512715,11.48065462,Esso,Munich
2445,-31.09311927,150.9311076,The Vault,"Tamworth, New South Wales"
2446,64.75036072,20.95606685,Optiker Burman,Skelleftea
2447,48.61231402,7.7298162,Centre Nautique,Schiltigheim
2448,47.31335884,8.11463552,Family Base,Kulm
2449,14.58899215,121.0418293,Max's Restaurant - Liberty Center,Mandayulong
2450,55.4298911,13.83168745,Casa Wullf,Ystao
2451,34.19138188,-118.5892933,Americana Warner,"Los Angeles, CA"
2452,53.2770555,-6.20744782,Barista's,Dun Laoghaire
2453,64.75097855,20.95191479,Gallerix,null
2454,43.1096317,-77.49540293,East Rochester Police Dept.,"East Rochester, NY"
2455,43.1114678,-77.48589263,East Rochester Fire Dept.,"East Rochester, NY"
2456,43.1155923,-77.49212415,Take A Break Restaurant,"East Rochester, NY"
2457,43.11575355,-77.49208587,Time Warner Cable,"East Rochester, NY"
2458,43.12080872,-77.47904975,The Country House,"East Rochester, NY"
2459,52.0228179,4.872710109,CoreMundi HQ,Oudewater
2460,53.69011748,-1.624888667,Next,null
2461,43.13051583,-77.4779466,Mud About You,"Penfield, NY"
2462,43.13035868,-77.47485692,Penfield Fire Hall,"Penfield, NY"
2463,43.13067788,-77.48748398,Michael's Valley Grill,"Rochester, NY"
2464,43.13119392,-77.48915085,Charley Brown's,"Rochester, NY"
2465,43.13136508,-77.48969638,The Mac Shack,"Rochester, NY"
2466,50.67923103,-1.214908383,The Garlic Farm,Newchurch
2467,34.93168107,-82.28747963,Buncombe Antiques Mall,"Taylors, SC"
2468,22.282038,114.1787088,SPCA (\\u611b\\u8b77\\u52d5\\u7269\\u5354\\u6703),Hong Kong
2469,53.29159432,-6.24678188,Dundrum House,Dublin
2470,42.524944,-83.67002475,Kinsington Metro Park (West Boat Launch),"Brighton, MI"
2471,33.48542797,-84.18351933,Henry Baptist,"Mcdonough, GA"
2472,32.383813,-86.209772,IHOP,"Montgomery, AL"
2473,35.02821347,-82.31452965,Lake Robinson,"Greer, SC"
2474,58.15991565,8.0629207,Kvivik HQ,Kosvik
2475,32.1610759,-110.7142937,Tanque Verde Trail Saguaro Park East,"Vail, AZ"
2476,42.9189941,-73.23752482,Bennington College,"North Bennington, VT"
2477,42.88542938,-77.41243744,Bloomfield Antique Market,"Bloomfield, NY"
2478,41.84667975,-72.56255247,Country Store,"South Windsor, CT"
2479,41.03862863,-73.86521355,Romeos Pizzaria,"Irvington, NY"
2480,36.06982452,-80.25845897,Burger King,"Winston-Salem, NC"
2481,35.36699658,-120.8538926,Harbor Center,"Morro Bay, CA"
2482,45.58454795,-122.7083347,Mt Olivet Baptist Church,"Portland, OR"
2483,42.85910034,-77.11088562,Carriage Factory Antiques,"Stanley, NY"
2484,51.20107872,7.580162717,Yellow River,L\\u00fcdenscheid
2485,40.15052702,-83.09323653,Fire Station 322,"Powell, OH"
2486,43.75665,-71.39327,Skelleys Market,"Moultonborough, NH"
2487,33.86732095,-84.3363232,City Dog Market,"Atlanta, GA"
2488,42.83327686,-77.40004551,One Potato Two,"Canandaigua, NY"
2489,52.20745546,6.859502792,Hoff Vogelsanck,Enschede
2490,43.15012293,-77.47179545,Shadow Lake Paddle Courts,"Penfield, NY"
2491,43.11890733,-77.44166853,Eagle Vale Golf,"Fairport, NY"
2492,43.11042888,-77.49671062,A Plus,"East Rochester, NY"
2493,35.84969464,-78.64068311,The Wood,"Raleigh, NC"
2494,36.60083189,-4.545386784,E.S. BP Tivoli,Benalm\\u00e1dena
2495,34.1118918,-118.1878141,Taco Bell,"Los Angeles, CA"
2496,39.13667905,-84.61781883,TJ Maxx,"Cincinnati, OH"
2497,-34.56784402,-58.46403405,Maru Botana,Buenos Aires
2498,42.8078567,-87.8071876,Typical Surb,"Racine, WI"
2499,51.44219971,-3.174292798,Golden Lion,Penarth
2500,39.08725661,-108.6003689,Liquor Barn,"Grand Junction, CO"
2501,45.20918052,-76.02911395,Tim Hortons,null
2502,33.9866793,-118.0559642,Hezaa's Place,"Whittier, CA"
2503,38.74647498,-121.2634611,Macaroni Grill,"Roseville, CA"
2504,41.92486748,-88.13315302,Roberts Roost,"Carol Stream, IL"
2505,48.23958003,-122.3359972,Team Fitness,"Stanwood, WA"
2506,33.31950892,-111.9918935,Valero,"Phoenix, AZ"
2507,-38.4556177,145.2389029,Shell (Cowes),"Cowes, Victoria"
2508,48.24294692,-122.3546221,Veracruz ,"Stanwood, WA"
2509,64.75185263,20.95496178,Thomson Interactive Media,Skelleftea
2510,64.75190297,20.9548223,Fl\\u00fcgger F\\u00e4rg,Skelleftea
2511,24.66009992,46.71026021,SABB \\u0627\\u0644\\u0628\\u0646\\u0643 \\u0627\\u0644\\u0633\\u0639\\u0648\\u062f\\u064a \\u0627\\u0644\\u0628\\u0631\\u064a\\u0637\\u0627\\u0646\\u064a,Riyadh
2512,50.90866517,7.1956175,Netempire Wald,R\\u00f6srath
2513,56.9639162,24.12361122,My Spot 2,Riga
2514,52.92548895,-1.216607094,St Johns Parish Church,Beeston
2515,46.658523,6.517459467,Gare De La Sarraz,null
2516,60.39919531,5.31023681,Thommessen,Bergen
2517,51.142057,5.58972114,Het Elfde Gebod,Bree
2518,60.36376262,5.3534922,Fridalen Studentbolig,Bergen
2519,64.75171076,20.95703244,Attityd,null
2520,22.2790123,114.1827249,\\u5409\\u5409,Hong Kong
2521,55.6061227,12.98566338,LEO Pharma,Malmo
2522,22.27969193,114.1836969,Sweet Jane,Hong Kong
2523,45.36949889,-84.97244596,Fletch's Fast Track,"Petoskey, MI"
2524,42.55028811,-83.11684699,1650 Research Drive,"Troy, MI"
2525,45.31115234,-85.25855184,Eye Health Of Charlevoix,null
2526,22.27867162,114.1831256,\\u674f\\u82b1\\u6a13,Hong Kong
2527,30.27064037,-81.55960407,Tires Plus,"Jacksonville, FL"
2528,41.9681155,-87.73836527,Salih Dental Centers,"Chicago, IL"
2529,33.97117845,-118.0374034,Firestation #18,"Whittier, CA"
2530,29.0890274,-110.9800529,Instituto Vanguardia,"Hermosillo, Sonora"
2531,38.93131343,-77.17862203,Fairfax Cleaners,"Mclean, VA"
2532,35.68996932,-88.85171957,"McLemore & McLemore, DDS","Jackson, TN"
2533,43.25324402,5.394665301,Le pain d'Orly,Marseille
2534,63.10860455,21.59487437,Kotipizza,Vaasa
2535,40.74301542,-74.00365711,New China Restaurant,"New York, NY"
2536,52.02814102,-1.15003341,Dhan Shiri,null
2537,43.15892508,-77.56674648,Lorraine's Lunch Basket,"Rochester, NY"
2538,43.15892508,-77.56674648,East High School,"Rochester, NY"
2539,38.97489533,-84.66090413,Taco Bell,"Florence, KY"
2540,33.61953327,-91.80179,Hunter's Spee-D Lube,"Monticello, AR"
2541,43.15317787,-77.59438035,Genesee Valley Club,"Rochester, NY"
2542,43.1530579,-77.59440818,GVC Paddle Courts,"Rochester, NY"
2543,43.1462659,-77.59374158,Country Sweet Wings,"Rochester, NY"
2544,43.14556733,-77.59162673,Monroe Theatre,"Rochester, NY"
2545,34.77540807,-77.39225685,Liberty Auto Spa,"Jacksonville, NC"
2546,43.14929613,-77.53573182,Brighton Fire Station 3,"Rochester, NY"
2547,43.14767953,-77.53652673,Mercy High School,"Rochester, NY"
2548,43.13012565,-77.5321735,CCR Paddle Tennis Courts,"Rochester, NY"
2549,43.12979103,-77.53332732,CCR Skating Rink,"Rochester, NY"
2550,38.97120692,-95.2891581,First State Bank & Trust,"Lawrence, KS"
2551,34.91878253,-82.24558732,Southern Eye Doctor,"Greer, SC"
2552,43.12074135,-77.54966448,Harley School - Fieldhouse,"Rochester, NY"
2553,29.68963747,-82.35257178,Mom and Dads ,"Gainesville, FL"
2554,42.12504128,-87.82185642,McGovern Pad,"Northbrook, IL"
2555,19.49723597,-99.19145172,Ingram Micro Warehouse Mexico,San Miguel Amantla
2556,43.11570153,-77.4801251,Colonial Business Systems,"East Rochester, NY"
2557,43.11532538,-77.47955518,Frozen Ropes,"East Rochester, NY"
2558,45.57727522,-73.44752782,Des Fleurs Et Des Choses,De la Broquerie
2559,45.57727657,-73.44768325,La Grande Europe,De la Broquerie
2560,45.57724807,-73.44720392,RBC Royal Bank,De la Broquerie
2561,42.8064166,-71.5662431,A&E Roastery Cafe,"Amherst, NH"
2562,27.78656068,-97.65716577,Taquieria Jalisco,"Robstown, TX"
2563,40.00965312,-105.2765563,Color The World,"Boulder, CO"
2564,1.31574205,103.7534594,Cherie Hearts,Singapore
2565,59.48629428,18.30648422,The Isaksson Resident,Akersberga
2566,38.98834609,-110.1736538,EPIcenter Temporary Office,"Green River, UT"
2567,37.08789588,-94.52130987,American Red Cross,"Joplin, MO"
2568,41.31773753,-81.44128392,Subway,"Twinsburg, OH"
2569,33.94080112,-117.9571474,Carlton Family,"La Habra, CA"
2570,39.15361646,-86.49148907,Covenanter Hills Apartments,"Bloomington, IN"
2571,-37.90226711,145.2378417,Bordo International,"Melbourne, Victoria"
2572,51.2606819,4.5551483,Tandarts Buysse,Schilde
2573,53.7280485,-1.6626054,Kwik-Fit,null
2574,47.22314587,5.962700844,Etablissement Fran\\u00e7ais du Sang,Besancon
2575,43.0986065,-77.44074323,Fairport Fire Dept,"Fairport, NY"
2576,35.96222031,139.3958402,Sakado Library,null
2577,34.01096577,-84.31825338,Esther Jackson Elementary School,"Roswell, GA"
2578,50.81707984,7.160897255,Strahlentherapie Troisdorf,Troisdorf
2579,51.56137144,6.84816104,Hirschkamp,Oberhausen
2580,54.51761448,9.567742067,Reuter's,Schleswig
2581,38.94501492,-94.60630268,Little Rascals,"Kansas City, MO"
2582,41.5328336,-72.63974025,Pieper-Olson Veterinary Hospital,"Middletown, CT"
2583,41.47755703,-81.81502715,The Foxhole,OH
2584,35.31762332,-80.85109322,Recall Recycling,"Charlotte, NC"
2585,46.0276962,15.90241367,Dentist,null
2586,60.37673514,5.303456783,Familien Helgesen,Fyllingsdalen
2587,39.1057663,-84.50556946,The Grand Baldwin Building,"Cincinnati, OH"
2588,36.1623652,-80.32833423,Old Town Family Eye Care,"Winston-Salem, NC"
2589,50.95960934,3.599975109,Kind&Gezin,Nazareth
2590,46.03046577,15.91356363,Veterinary station Zabok,null
2591,45.39034901,-84.91919607,Payless Shoe Source,"Petoskey, MI"
2592,34.70276103,-82.22254397,Cannon Memorial Gardens,"Fountain Inn, SC"
2593,43.0404025,-77.102252,Perkins Elementary School,"Newark, NY"
2594,43.04599762,-77.09381497,Newark Police Department,"Newark, NY"
2595,23.68181949,-109.7006541,"Deli's Caf\\u00e9, Los Barilles, Mexico",Baja California Sur
2596,43.0463014,-77.09334353,Town Of Arcadia Offices,"Newark, NY"
2597,43.04575813,-77.09318837,Newark Fire Department,"Newark, NY"
2598,43.04402795,-77.09263902,Demay Skate Park,"Newark, NY"
2599,43.04413955,-77.09316232,Alex Eligh Community Center,"Newark, NY"
2600,50.83825095,4.308700562,??,Bruxelles
2601,39.00923073,-84.62915795,Tri state Women's Health,"Florence, KY"
2602,32.79645608,-117.1937253,Cotija's Mex Grill,"San Diego, CA"
2603,39.11733403,-94.9334382,Wolf Creek Marketplace,"Basehor, KS"
2604,39.09677868,-84.6402692,TriHealth,"Cincinnati, OH"
2605,32.4745665,-99.73420385,Abilene Endoscopy,"Abilene, TX"
2606,42.02176104,-91.65216565,Collins Community Credit Union,"Cedar Rapids, IA"
2607,40.01692737,-105.2852789,West End Wine Shop,"Boulder, CO"
2608,-37.82948345,145.0528303,At Work,"Melbourne, Victoria"
2609,43.10935876,-77.54573583,The Bird House,"Rochester, NY"
2610,43.03627925,-77.11758,Newark CSD Bus Garage,"Newark, NY"
2611,34.82918025,-82.40723282,Robert M. Rogers Dermatology,"Greenville, SC"
2612,34.77535357,-82.30824528,Tractor Supply,"Mauldin, SC"
2613,43.06445177,-77.339975,ExxonMobil,"Macedon, NY"
2614,43.07052518,-77.43791843,Tops,"Fairport, NY"
2615,35.43490388,-80.65455079,Exxon,"Concord, NC"
2616,51.03730302,-114.10066,Little Ceasers,Calgary
2617,33.313166,-112.0564508,Kyrene Altade\\u00f1a,"Phoenix, AZ"
2618,-31.75278367,115.8007636,Kidzbiz,"Perth, Western Australia"
2619,37.9728827,-122.5689268,Robson Harrington,"San Anselmo, CA"
2620,33.95935892,-118.0454266,Pk's House,"Whittier, CA"
2621,38.6087109,-121.4767563,La\\u00a0Flor\\u00a0De\\u00a0Michoacan,"Sacramento, CA"
2622,14.55764478,121.0192966,Kooky & Luscious,Makati City
2623,37.51958178,140.397261,SoftBank??????,null
2624,33.86244175,-118.3999259,Cold Stone Creamery,"Hermosa Beach, CA"
2625,37.51572135,140.402728,????????€???????????????,null
2626,49.44229164,9.633153677,Norge Textilreinigung,Krautheim
2627,51.1976121,4.77010822,Delta Lloyd Bank Vorselaar,Vorsselaer
2628,34.32320142,132.3142676,"?????????????????????,/spots/417728""",
2629,53.20273553,7.884950633,Edeka Aktiv Ocholt,Westerstede
2630,50.64219826,5.57561552,Het Domein,Liege
2631,50.81499881,3.244292736,IndieGroup,Kortrijk
2632,18.38847309,-66.09396445,Sonumet,San Juan
2633,51.29162182,4.442670733,Muziekacademie Mariaburg,null
2634,37.68556705,-97.3257805,Alta Mere,"Wichita, KS"
2635,53.05652922,8.62663763,tedox,Delmenhorst
2636,34.11456006,-118.157102,Great Harvest Bread Co.,"South Pasadena, CA"
2637,50.04235587,8.976731307,Eiscaf\\u00e8 Capri,Seligenstadt
2638,43.2950276,5.385757685,La Poste,Marseille
2639,43.29425452,5.385425091,CIC,Marseille
2640,45.59221423,-73.43039945,Lulu Bistro,De la Broquerie
2641,44.45769515,-93.15924984,Sweet Pea's Loft,"Northfield, MN"
2642,44.45803236,-93.16008647,Rooms By Tagg 2,"Northfield, MN"
2643,60.39979063,5.327596664,Miss JP castle,Bergen
2644,54.21550452,10.1454268,K\\u00f6pman's am See,Kirchbarkau
2645,40.87998053,-74.04542009,Social Security Office,"Hackensack, NJ"
2646,29.66618517,-82.34197983,Gestalt Center,"Gainesville, FL"
2647,40.72193352,-73.98141649,US Post Office - Tompkins Square Station,"New York, NY"
2648,51.23393088,-0.20557373,The Bell,null
2649,39.15964092,-84.45480402,Radio Shack,"Norwood, OH"
2650,31.55568227,-110.3065968,Garden Place Suites,"Sierra Vista, AZ"
2651,42.97408027,-77.37545627,Mark's Pizza,"Victor, NY"
2652,42.97408027,-77.37545627,Finger Lakes Dialysis Center,"Victor, NY"
2653,42.97415205,-77.37643725,Health And Harmony,"Victor, NY"
2654,42.97410012,-77.37639402,Victor Chiropractic,"Victor, NY"
2655,42.97407395,-77.37649243,Health And Harmony,"Victor, NY"
2656,42.97406988,-77.3772989,Posella's Pizzeria,"Victor, NY"
2657,51.89108097,-8.48200124,Bradleys,Cork
2658,42.96398003,-77.39779457,Victor Hills,"Victor, NY"
2659,42.19244878,-88.11045152,Fitness 19,"Lake Zurich, IL"
2660,42.67039497,-86.18955615,Caravanserai,"Saugatuck, MI"
2661,42.67040095,-86.1896018,Pizza Mambo,"Saugatuck, MI"
2662,42.64324039,-86.20645523,DeMond's Foods,"Saugatuck, MI"
2663,45.3074519,-85.25842572,Family Video,"Charlevoix, MI"
2664,48.44052905,-123.5081813,Lotto Centre,Victoria
2665,35.95755688,139.3914413,Ito Yokado,null
2666,35.95780004,139.3938929,Mini Stop,null
2667,-41.29356558,174.7762316,Customs Brew Bar,Wellington
2668,33.45838864,-84.17625085,A Cut Beyond,"Mcdonough, GA"
