id,created_at,lng,lat,photos_count,checkins_count,users_count,radius_meters,highlights_count,items_count,max_items_count,spot_categories
570,2009-03-20T01:04:27Z,-97.18147515,32.93979048,1,37,27,50,0,3,10,"[{'url': '/categories/80', 'name': 'Dessert'}]"
571,2009-03-20T01:07:34Z,-97.18113184,32.9382603,5,105,41,50,0,5,10,"[{'url': '/categories/391', 'name': 'Soccer Field'}]"
572,2009-03-20T01:17:17Z,-97.10884093,32.9391682,1,88,57,75,0,4,10,"[{'url': '/categories/86', 'name': 'Seafood'}]"
573,2009-03-20T01:45:03Z,-97.1083474,32.93761253,0,40,26,75,0,5,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]"
574,2009-03-20T01:45:10Z,-94.57797288,39.09165143,0,9,7,75,0,2,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
575,2009-03-20T01:50:27Z,-97.10000037,32.93651818,1,138,74,75,0,6,10,"[{'url': '/categories/16', 'name': 'American'}]"
576,2009-03-20T01:53:49Z,-94.57805872,39.09149144,5,94,61,50,0,7,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]"
577,2009-03-20T02:49:01Z,-122.4792981,37.72388589,9,311,134,300,12,10,10,"[{'url': '/categories/134', 'name': 'University'}]"
578,2009-03-20T03:16:30Z,-97.36680507,32.74661778,2,133,104,75,0,10,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]"
579,2009-03-20T03:25:02Z,-115.1680899,36.12430477,69,2041,1413,300,1,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]"
580,2009-03-20T04:21:44Z,-74.04526763,40.72260388,1,5,5,75,0,1,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
581,2009-03-20T04:36:03Z,-122.4628401,37.78310893,4,132,85,75,0,9,10,"[{'url': '/categories/82', 'name': 'French'}]"
582,2009-03-20T04:43:42Z,-97.28148937,32.89368867,2,51,23,75,0,3,10,"[{'url': '/categories/37', 'name': 'Playground'}]"
583,2009-03-20T05:30:08Z,-96.69945,32.83331752,1,23,18,75,0,2,10,"[{'url': '/categories/16', 'name': 'American'}]"
584,2009-03-20T05:37:50Z,-96.70200347,32.8325343,1,16,11,75,0,1,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
585,2009-03-20T06:59:30Z,-97.73626864,30.26705743,92,1158,665,75,0,10,10,"[{'url': '/categories/32', 'name': 'Live Music'}]"
586,2009-03-20T07:14:46Z,-122.4643274,37.76570459,0,23,19,50,0,1,10,"[{'url': '/categories/20', 'name': 'Apartment'}]"
587,2009-03-20T12:02:44Z,-89.80074405,35.11310935,1,19,10,75,0,1,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
588,2009-03-20T12:15:57Z,-89.86016035,35.13020038,0,51,25,150,0,3,10,"[{'url': '/categories/132', 'name': 'Hospital'}]"
589,2009-03-20T12:20:49Z,-89.85462427,35.1278293,0,12,11,150,0,0,10,"[{'url': '/categories/132', 'name': 'Hospital'}]"
590,2009-03-20T13:35:33Z,-122.4841905,37.70826458,2,16,14,75,0,2,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
591,2009-03-20T13:52:27Z,-1.878769383,50.77120183,0,11,4,100,0,1,10,"[{'url': '/categories/22', 'name': 'Historic Church'}]"
592,2009-03-20T16:08:03Z,-93.11325072,44.91763472,0,13,5,50,0,1,10,"[{'url': '/categories/105', 'name': 'Scenic Lookout'}]"
593,2009-03-20T16:28:47Z,23.74538182,37.9114902,0,30,3,75,0,2,10,"[{'url': '/categories/36', 'name': 'Technology'}]"
594,2009-03-20T16:29:48Z,6.901667117,45.45729517,0,14,13,75,0,2,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
595,2009-03-20T16:37:56Z,-122.3405126,47.61075981,1,155,60,75,1,7,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
596,2009-03-20T16:50:22Z,-89.7937703,35.15862107,0,11,10,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
597,2009-03-20T16:54:48Z,-71.08261585,42.34722172,5,226,169,50,0,8,10,"[{'url': '/categories/23', 'name': 'Skyscraper'}]"
598,2009-03-20T16:58:09Z,-71.0849762,42.34440671,8,77,57,150,0,7,10,"[{'url': '/categories/22', 'name': 'Historic Church'}]"
599,2009-03-20T17:19:27Z,-97.97965763,29.82966183,3,82,72,50,0,5,10,"[{'url': '/categories/124', 'name': 'Diner'}]"
600,2009-03-20T17:46:02Z,-86.77924633,33.486686,7,108,67,300,2,9,10,"[{'url': '/categories/33', 'name': 'Zoo'}]"
601,2009-03-20T18:10:09Z,-97.05927372,32.8227818,7,177,76,75,0,10,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]"
602,2009-03-20T18:16:38Z,-86.77523373,33.49060892,3,50,37,150,0,2,10,"[{'url': '/categories/214', 'name': 'Garden'}]"
603,2009-03-20T18:22:29Z,-96.96273565,32.88111447,1,98,46,50,0,6,10,"[{'url': '/categories/110', 'name': 'Bakery'}]"
604,2009-03-20T18:29:47Z,-94.59713458,39.04098987,0,46,33,50,0,8,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
605,2009-03-20T18:30:12Z,-97.08768367,32.9236114,5,118,66,50,0,8,10,"[{'url': '/categories/100', 'name': 'Steakhouse'}]"
606,2009-03-20T18:30:37Z,-1.95376395,50.72956323,1,11,10,100,0,0,10,"[{'url': '/categories/55', 'name': 'Other - Parks '}]"
607,2009-03-20T18:33:02Z,-97.08708286,32.92300579,1,95,72,75,0,5,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
608,2009-03-20T18:35:27Z,-91.5333867,41.66063903,2,10,8,75,0,2,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
609,2009-03-20T18:36:09Z,-97.07993745,32.92166947,2,167,106,75,0,7,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
610,2009-03-20T18:41:26Z,-91.53158425,41.66126132,1,4,4,75,0,1,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]"
611,2009-03-20T18:49:43Z,-1.97150945,50.71861982,5,29,17,150,0,4,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
612,2009-03-20T18:53:05Z,-84.3768239,33.78410697,0,67,36,150,0,7,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
613,2009-03-20T19:00:28Z,-97.07843542,32.93662547,4,120,87,75,0,7,10,"[{'url': '/categories/16', 'name': 'American'}]"
614,2009-03-20T19:03:16Z,-97.07834958,32.93708682,6,95,60,75,0,4,10,"[{'url': '/categories/16', 'name': 'American'}]"
615,2009-03-20T19:04:51Z,-97.07828522,32.9372692,3,115,68,75,0,7,10,"[{'url': '/categories/86', 'name': 'Seafood'}]"
616,2009-03-20T19:07:04Z,-97.07832812,32.93778418,3,93,46,50,0,7,10,"[{'url': '/categories/100', 'name': 'Steakhouse'}]"
617,2009-03-20T19:09:19Z,-121.9833523,37.40632656,2,322,18,100,0,5,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
618,2009-03-20T19:09:45Z,-97.0782423,32.93812752,1,73,39,75,0,2,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
619,2009-03-20T19:13:50Z,-97.07845687,32.93938278,1,79,53,75,0,4,10,"[{'url': '/categories/125', 'name': 'City Hall'}]"
620,2009-03-20T19:15:48Z,-97.07847833,32.93986558,0,71,52,75,0,5,10,"[{'url': '/categories/109', 'name': 'Tobacco & Cigars'}]"
621,2009-03-20T19:18:14Z,-97.07832812,32.93952225,1,69,48,75,0,5,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
622,2009-03-20T19:20:38Z,-97.07849978,32.93907165,0,55,41,75,0,3,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
623,2009-03-20T19:23:08Z,-97.07834958,32.93866395,2,84,54,75,0,3,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
624,2009-03-20T19:25:39Z,-97.07828522,32.93812752,4,101,67,75,0,7,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]"
625,2009-03-20T19:29:41Z,-97.0783925,32.93695807,0,57,33,75,0,7,10,"[{'url': '/categories/35', 'name': 'Apparel'}]"
626,2009-03-20T19:31:19Z,-97.07843542,32.93687223,12,132,102,75,1,7,10,"[{'url': '/categories/16', 'name': 'American'}]"
627,2009-03-20T19:38:19Z,-97.08416462,32.92464137,11,229,152,75,0,13,10,"[{'url': '/categories/18', 'name': 'Asian Food'}]"
628,2009-03-20T19:40:35Z,-97.08530187,32.92489885,3,92,75,75,0,4,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
629,2009-03-20T19:42:09Z,-97.08589464,32.92525271,2,153,86,50,0,5,10,"[{'url': '/categories/16', 'name': 'American'}]"
630,2009-03-20T19:43:59Z,-97.08663225,32.92519927,2,103,81,75,0,5,10,"[{'url': '/categories/82', 'name': 'French'}]"
631,2009-03-20T19:45:58Z,-117.9190063,33.81206503,472,14590,5306,1000,415,10,10,"[{'url': '/categories/425', 'name': 'Disneyland Resort'}]"
632,2009-03-20T20:11:11Z,-97.10935592,32.94220447,12,159,110,75,0,9,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
633,2009-03-20T20:14:22Z,-97.11212395,32.93988703,1,116,61,75,0,7,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
634,2009-03-20T20:15:32Z,-97.11199522,32.93962955,0,49,31,75,0,6,10,"[{'url': '/categories/36', 'name': 'Technology'}]"
635,2009-03-20T20:17:42Z,-97.11229562,32.94004797,0,44,33,75,0,6,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
636,2009-03-20T20:33:56Z,-122.0317769,37.33113527,26,794,425,75,2,10,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]"
637,2009-03-20T20:34:25Z,-97.18332052,32.93883562,1,38,35,75,0,4,10,"[{'url': '/categories/36', 'name': 'Technology'}]"
638,2009-03-20T20:36:10Z,-97.18226908,32.93779492,0,53,29,75,0,6,10,"[{'url': '/categories/112', 'name': 'Music'}]"
639,2009-03-20T20:37:57Z,-97.18445777,32.9367113,3,69,47,75,0,6,10,"[{'url': '/categories/159', 'name': 'Sushi'}]"
640,2009-03-20T20:42:37Z,-97.18658208,32.93851375,3,260,113,50,1,10,10,"[{'url': '/categories/917', 'name': 'Farmers Market'}]"
641,2009-03-20T20:54:51Z,-94.59142953,39.05182049,4,110,55,75,0,10,10,"[{'url': '/categories/909', 'name': 'Ice Cream'}]"
642,2009-03-20T20:55:05Z,-77.53624677,38.98596167,0,59,22,300,0,4,10,"[{'url': '/categories/11', 'name': 'Mall'}]"
643,2009-03-20T21:02:18Z,-93.29277861,37.20745264,36,762,167,50,12,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
644,2009-03-20T21:05:03Z,-97.25404501,32.93394716,3,531,78,50,0,8,10,"[{'url': '/categories/448', 'name': '24 Hour Fitness'}]"
645,2009-03-20T21:08:29Z,-97.26294993,32.93818115,0,73,19,75,0,5,10,"[{'url': '/categories/74', 'name': 'Arcade'}]"
646,2009-03-20T21:29:43Z,-157.8265107,21.27655805,33,162,120,50,1,10,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]"
647,2009-03-20T22:21:28Z,-86.77574873,36.16007031,8,108,51,150,0,3,10,"[{'url': '/categories/31', 'name': 'Performing Arts'}]"
648,2009-03-20T22:21:42Z,-122.3299589,47.40256187,3,37,18,100,0,2,10,"[{'url': '/categories/55', 'name': 'Other - Parks '}]"
649,2009-03-20T22:27:08Z,-86.77669287,36.15851111,23,138,130,150,1,8,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
650,2009-03-20T22:31:27Z,-80.33645152,26.00589393,6,159,69,75,0,5,10,"[{'url': '/categories/24', 'name': 'Pub'}]"
651,2009-03-20T22:47:14Z,-122.3389542,47.46673759,8,66,45,75,1,5,10,"[{'url': '/categories/24', 'name': 'Pub'}]"
652,2009-03-20T22:50:46Z,-122.3410393,47.46692323,3,33,21,75,0,2,10,"[{'url': '/categories/24', 'name': 'Pub'}]"
653,2009-03-20T23:14:50Z,-89.88459527,35.10681205,0,33,12,50,0,2,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
654,2009-03-20T23:17:05Z,-122.3109412,37.49335527,2,31,27,150,0,2,10,"[{'url': '/categories/40', 'name': 'Nature Preserve'}]"
655,2009-03-20T23:20:13Z,-80.33653735,26.00630163,7,78,39,75,1,3,10,"[{'url': '/categories/159', 'name': 'Sushi'}]"
656,2009-03-20T23:28:53Z,-89.9492526,35.12940645,0,10,7,75,0,0,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
657,2009-03-20T23:30:42Z,-89.69676017,35.04696607,1,19,15,50,0,1,10,"[{'url': '/categories/903', 'name': 'Chick-fil-A'}]"
658,2009-03-20T23:34:54Z,-122.3342151,47.600025,3,168,146,75,0,10,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
659,2009-03-20T23:44:22Z,-122.3426235,47.61002566,142,1107,954,75,54,10,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]"
660,2009-03-20T23:45:18Z,-89.91502762,35.14909385,4,26,4,75,0,1,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
661,2009-03-20T23:48:40Z,-96.09947203,41.2265396,0,7,5,100,0,1,10,"[{'url': '/categories/65', 'name': 'Church'}]"
662,2009-03-20T23:51:30Z,-122.3492002,47.61466187,3,125,81,50,1,6,10,"[{'url': '/categories/100', 'name': 'Steakhouse'}]"
663,2009-03-20T23:54:50Z,-122.3492968,47.62078016,254,1807,1408,150,38,10,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
664,2009-03-21T00:03:52Z,-97.2037053,32.86752103,0,43,29,75,0,8,10,"[{'url': '/categories/37', 'name': 'Playground'}]"
665,2009-03-21T00:07:13Z,-122.6031089,47.1731009,0,15,12,50,0,4,10,"[{'url': '/categories/57', 'name': 'Other - Travel & Lodging'}]"
666,2009-03-21T00:09:30Z,-97.76175498,30.35785317,0,20,11,75,0,2,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
667,2009-03-21T00:24:57Z,-98.86470078,30.27026295,3,52,39,75,0,2,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
668,2009-03-21T00:42:49Z,-121.8922162,36.60544752,4,55,53,50,1,4,10,"[{'url': '/categories/166', 'name': 'Historic Landmark'}]"
669,2009-03-21T01:06:41Z,-94.58020448,39.0160346,0,12,6,35,0,1,10,"[{'url': '/categories/89', 'name': 'Craftsman'}]"
670,2009-03-21T01:17:22Z,-122.276845,37.51935123,3,56,27,75,0,4,10,"[{'url': '/categories/159', 'name': 'Sushi'}]"
671,2009-03-21T01:17:29Z,-122.3589528,47.63242175,3,118,51,50,0,4,10,"[{'url': '/categories/437', 'name': ""Trader Joe's""}]"
672,2009-03-21T01:39:03Z,-106.6058993,35.0883979,0,46,15,150,0,6,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
673,2009-03-21T02:09:49Z,-122.1312547,47.61904835,6,244,105,300,0,10,10,"[{'url': '/categories/11', 'name': 'Mall'}]"
674,2009-03-21T03:04:55Z,-122.3131943,47.66268252,3,27,21,75,0,3,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
675,2009-03-21T03:06:16Z,-122.3131299,47.66294002,0,18,15,75,0,2,10,"[{'url': '/categories/98', 'name': 'Mediterranean'}]"
676,2009-03-21T03:46:31Z,-95.98853587,41.27349972,0,17,9,75,0,2,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]"
677,2009-03-21T03:52:50Z,-94.58197474,39.09840613,28,561,210,50,3,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]"
678,2009-03-21T04:02:53Z,-122.1319199,47.64587043,3,396,46,75,0,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
679,2009-03-21T04:27:24Z,-118.3237195,34.0740323,3,64,42,75,2,3,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
680,2009-03-21T04:51:18Z,-118.361485,34.13436055,2,43,33,75,0,4,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
681,2009-03-21T05:00:09Z,-118.3435678,34.06862497,5,83,59,75,0,3,10,"[{'url': '/categories/913', 'name': 'Frozen Yogurt'}]"
682,2009-03-21T05:03:11Z,-118.3938432,34.14322257,5,76,45,75,0,3,10,"[{'url': '/categories/913', 'name': 'Frozen Yogurt'}]"
683,2009-03-21T05:19:09Z,-118.3595967,34.13726805,4,102,61,75,0,4,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]"
684,2009-03-21T06:20:04Z,-94.58883047,39.01430725,0,55,26,75,0,6,10,"[{'url': '/categories/24', 'name': 'Pub'}]"
685,2009-03-21T09:47:11Z,-1.967990383,50.89167593,0,4,2,100,0,0,10,"[{'url': '/categories/22', 'name': 'Historic Church'}]"
686,2009-03-21T10:21:55Z,-1.97906255,50.94604968,0,2,1,75,0,0,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
687,2009-03-21T11:10:10Z,-2.12212085,50.98128318,0,2,1,75,0,0,10,"[{'url': '/categories/105', 'name': 'Scenic Lookout'}]"
688,2009-03-21T11:23:43Z,-2.163577067,50.96760392,1,3,2,150,0,1,10,"[{'url': '/categories/40', 'name': 'Nature Preserve'}]"
689,2009-03-21T11:26:34Z,-89.98163223,35.04352465,66,2745,1478,1500,1,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]"
690,2009-03-21T11:32:39Z,-86.93505048,40.46465277,0,15,9,75,0,0,10,"[{'url': '/categories/16', 'name': 'American'}]"
691,2009-03-21T11:37:42Z,-2.155766483,50.96612333,0,4,3,1500,0,0,10,"[{'url': '/categories/45', 'name': 'Airport'}]"
692,2009-03-21T12:20:24Z,-2.072381967,50.85480093,0,2,1,75,0,0,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
693,2009-03-21T12:28:51Z,-89.75806473,35.06721138,0,13,9,75,0,2,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]"
694,2009-03-21T13:36:47Z,-71.10100507,42.30831742,1,136,7,50,0,1,10,"[{'url': '/categories/29', 'name': 'Condo'}]"
695,2009-03-21T13:52:47Z,-97.33468293,32.75366663,3,129,63,50,0,10,10,"[{'url': '/categories/102', 'name': 'Library'}]"
696,2009-03-21T14:37:26Z,-94.06805277,33.46761703,0,14,8,75,0,1,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
697,2009-03-21T14:47:10Z,-122.2254109,37.48137115,0,47,26,75,0,4,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
698,2009-03-21T15:33:27Z,-97.045691,32.89932132,0,29,26,50,0,2,10,"[{'url': '/categories/225', 'name': 'Gate'}]"
699,2009-03-21T15:54:54Z,-86.93502902,40.46482443,0,9,4,75,0,0,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
700,2009-03-21T16:17:40Z,-97.03167915,32.91342973,0,16,15,75,0,2,10,"[{'url': '/categories/225', 'name': 'Gate'}]"
701,2009-03-21T16:21:54Z,-86.93908452,40.45569418,0,3,3,150,0,1,10,"[{'url': '/categories/40', 'name': 'Nature Preserve'}]"
702,2009-03-21T16:39:59Z,-96.70181035,33.01981687,1,29,24,100,0,3,10,"[{'url': '/categories/73', 'name': 'History Museum'}]"
703,2009-03-21T16:40:55Z,-86.93601607,40.45210003,0,3,2,150,1,1,10,"[{'url': '/categories/40', 'name': 'Nature Preserve'}]"
704,2009-03-21T16:41:57Z,-96.70200347,33.02021383,6,99,41,150,0,3,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
705,2009-03-21T16:45:38Z,-96.70206785,33.01963448,3,27,22,150,0,1,10,"[{'url': '/categories/917', 'name': 'Farmers Market'}]"
706,2009-03-21T16:48:36Z,-90.00373363,35.14228105,0,2,2,75,0,0,10,"[{'url': '/categories/58', 'name': 'Other - Entertainment'}]"
707,2009-03-21T17:10:36Z,-122.4282718,37.4631965,1,18,17,75,0,2,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
708,2009-03-21T17:11:34Z,-89.76036072,35.06816625,0,7,6,75,0,0,10,"[{'url': '/categories/16', 'name': 'American'}]"
709,2009-03-21T17:25:08Z,-122.4279714,37.46608257,1,9,9,50,0,2,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
710,2009-03-21T17:27:38Z,-87.62444794,41.89711034,30,595,490,50,8,10,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
711,2009-03-21T17:30:35Z,-97.36644028,32.73603915,0,62,40,50,0,7,10,"[{'url': '/categories/116', 'name': 'Pavilion'}]"
712,2009-03-21T17:35:56Z,-73.87945175,40.86273845,32,184,126,300,3,7,10,"[{'url': '/categories/214', 'name': 'Garden'}]"
713,2009-03-21T17:40:47Z,-122.4267912,37.46580362,0,12,12,75,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
714,2009-03-21T18:00:12Z,-98.76170397,30.21690845,0,8,8,75,0,3,10,"[{'url': '/categories/17', 'name': 'BBQ'}]"
715,2009-03-21T18:15:46Z,-96.78572059,32.84019025,0,33,25,100,0,5,10,"[{'url': '/categories/102', 'name': 'Library'}]"
716,2009-03-21T18:16:02Z,-122.3635769,37.53847002,0,104,30,100,0,9,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
717,2009-03-21T18:18:41Z,-86.83819055,40.41930198,0,224,4,75,0,2,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
718,2009-03-21T18:21:49Z,-96.03306055,41.21209858,0,5,4,75,0,0,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]"
719,2009-03-21T18:23:00Z,-97.11096525,32.83415437,1,87,16,150,0,3,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
720,2009-03-21T18:23:02Z,-96.47948742,33.89379858,1,38,30,75,0,5,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]"
721,2009-03-21T18:30:48Z,-118.3801746,34.12092803,4,37,22,150,0,0,10,"[{'url': '/categories/364', 'name': 'Dog Park'}]"
722,2009-03-21T18:43:03Z,-97.332623,32.7535808,3,157,45,75,0,7,10,"[{'url': '/categories/461', 'name': 'Potbelly'}]"
723,2009-03-21T18:58:15Z,-97.25923775,32.93441533,3,79,35,75,0,7,10,"[{'url': '/categories/391', 'name': 'Soccer Field'}]"
724,2009-03-21T18:58:29Z,-97.12212323,32.82765268,0,47,14,150,0,4,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
725,2009-03-21T19:12:45Z,-87.62457132,41.89177035,24,252,213,100,0,8,10,"[{'url': '/categories/445', 'name': 'LEGO Store'}]"
726,2009-03-21T19:18:02Z,-90.67653893,35.81567645,4,38,25,75,0,6,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]"
727,2009-03-21T19:19:03Z,-89.79703187,35.04638672,1,39,18,50,0,2,10,"[{'url': '/categories/904', 'name': 'Costco'}]"
728,2009-03-21T19:27:06Z,-117.2925496,33.04024457,1,28,20,75,0,2,10,"[{'url': '/categories/82', 'name': 'French'}]"
729,2009-03-21T19:32:29Z,-86.86788797,21.03743433,1,31,28,250,0,0,10,"[{'url': '/categories/224', 'name': 'Terminal'}]"
730,2009-03-21T19:40:18Z,-97.11446285,32.94137835,3,160,73,100,0,9,10,"[{'url': '/categories/442', 'name': ""Lowe's""}]"
731,2009-03-21T20:48:00Z,-94.06813858,33.46335768,0,7,6,75,0,0,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
732,2009-03-21T21:02:07Z,-94.59114788,39.05314563,10,288,131,50,2,10,10,"[{'url': '/categories/154', 'name': 'Burgers'}]"
733,2009-03-21T21:21:12Z,-86.88986062,40.41922688,2,57,24,75,0,5,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]"
734,2009-03-21T21:28:59Z,-96.00226879,41.26242058,0,17,12,150,0,2,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
735,2009-03-21T21:37:15Z,-97.28144646,33.03651404,58,661,405,1000,4,10,10,"[{'url': '/categories/78', 'name': 'Racetrack'}]"
736,2009-03-21T22:09:25Z,-97.34545468,32.78902887,6,104,67,75,0,10,10,"[{'url': '/categories/58', 'name': 'Other - Entertainment'}]"
737,2009-03-21T22:11:21Z,-97.34562635,32.78893232,5,159,135,75,3,10,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
738,2009-03-21T22:14:15Z,-97.34627008,32.78899668,4,110,98,75,0,9,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]"
739,2009-03-21T22:16:10Z,-97.34669923,32.7891898,2,90,75,75,0,8,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
740,2009-03-21T22:16:36Z,-97.34669923,32.78877138,3,102,90,100,0,10,10,"[{'url': '/categories/73', 'name': 'History Museum'}]"
741,2009-03-21T22:20:32Z,-97.3477292,32.78921127,13,132,103,75,0,9,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
742,2009-03-21T22:25:27Z,-97.34817982,32.78990863,1,52,42,75,0,9,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]"
743,2009-03-21T22:27:43Z,-97.34824418,32.79135703,20,476,280,50,5,10,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]"
744,2009-03-21T22:31:00Z,-97.3481369,32.79013395,0,65,44,75,1,8,10,"[{'url': '/categories/97', 'name': 'Saloon'}]"
745,2009-03-21T22:31:11Z,-86.8906331,40.41906595,0,13,8,75,0,2,10,"[{'url': '/categories/80', 'name': 'Dessert'}]"
746,2009-03-21T22:33:17Z,-97.34809398,32.78953313,0,64,45,50,0,8,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
747,2009-03-21T22:34:29Z,-122.4635133,37.77704074,4,111,39,75,0,6,10,"[{'url': '/categories/159', 'name': 'Sushi'}]"
748,2009-03-21T22:36:13Z,-86.89020395,40.41905522,0,8,6,75,1,0,10,"[{'url': '/categories/80', 'name': 'Dessert'}]"
749,2009-03-21T22:36:17Z,-97.34624863,32.79044937,36,394,285,150,9,10,10,"[{'url': '/categories/166', 'name': 'Historic Landmark'}]"
750,2009-03-21T22:38:14Z,-94.60453748,39.05214785,9,193,42,100,5,9,10,"[{'url': '/categories/22', 'name': 'Historic Church'}]"
751,2009-03-21T22:38:15Z,-97.34783648,32.78899668,1,78,57,50,0,10,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
752,2009-03-21T22:38:45Z,-95.14789939,36.62322598,41,354,232,150,2,10,10,"[{'url': '/categories/436', 'name': ""McDonald's""}]"
753,2009-03-21T22:39:20Z,-86.89052582,40.41911958,0,7,5,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]"
754,2009-03-21T22:45:06Z,-122.4625182,37.78291582,6,216,164,50,0,10,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
755,2009-03-21T23:03:32Z,-94.58477497,39.10807728,9,47,36,50,0,5,10,"[{'url': '/categories/91', 'name': 'Antiques'}]"
756,2009-03-21T23:11:48Z,-77.0333433,38.88565778,8,149,141,100,1,10,10,"[{'url': '/categories/218', 'name': 'Government'}]"
757,2009-03-21T23:15:54Z,-77.0326674,38.88664022,15,451,373,100,4,10,10,"[{'url': '/categories/73', 'name': 'History Museum'}]"
758,2009-03-21T23:18:33Z,-97.24050522,32.84111737,2,71,43,75,0,5,10,"[{'url': '/categories/420', 'name': 'Crafts & Creative'}]"
759,2009-03-21T23:19:06Z,-122.4646854,37.78285145,3,134,99,50,2,10,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]"
760,2009-03-21T23:22:35Z,-96.83047055,32.9494357,3,121,38,100,0,2,10,"[{'url': '/categories/391', 'name': 'Soccer Field'}]"
